item_id,category,complexity,novelty,quality
c25b94357ba2132fcd871ea01aa77030d7c76ace8f90aaba2005efa646044a88,2,0.5363053606511387,0.124301315146343,0.6301500356337283
b1646959265742e0994f62b181a959d34d8cfeb689bc97458465c76c975f8a19,6,0.6078948504380522,0.9359103456262672,0.0317532012323983
b981c4c2167a017f0f4e9f0c5bf33dc4df0d4bb6c60a33698fd746fa1ac03754,18,0.7862963306715791,0.2386959955959315,0.4244712188683437
c2aad980ec3ee09492cf099943cffcc0742607be362a9e9e2dd6df51eb4ceca7,14,0.2400744336255639,0.6405545107636306,0.7568247914514309
6936b17ba2a85ba763b142172a23a45b9488396172af7fd6df6fef1e580c7ee7,3,0.2845923179115484,0.8302383205423369,0.8698685073091843
532c1dd115dcdb5f12726805495d576b428a6fbcd28a468f65b9ad42a89149cb,14,0.1359793360513453,0.3546361707048651,0.6067606063010441
c6ace1b1e2ac931bd6d44e4cfbeeeece0c18593f38522aade578ec3ee47dca34,15,0.031991670588736,0.9551035407495484,0.5111516724527749
85dd49d19d1139361941fa1fa9f355c485247d7efb0ff86926fe7a49884cee7d,10,0.2627408113664623,0.937462584172005,0.7780684345474399
b4407d5c676657ca7699e34789c3915c208e03a39be1fec2d97e7a5dfcbede00,2,0.6747201853201199,0.7913813147838381,0.7089170308495615
f97035361188ee248e2dbc5f0dbe6ecfef55990c0ffaa4aa8df740ebeefd388c,9,0.026785753738454,0.5647131656507939,0.6835798370974222
b6f20818b6771448987aea6c03c385fe7ad91a8a72254637a7f5c0b4e9d6a453,0,0.4366227744664719,0.2710342409724018,0.1700297391215327
b6c50d1fd1344c58f6688af617619717eab02e32adeb6e433c60eb9447a59af5,4,0.1267799714730391,0.6415490617150419,0.2488928190071496
21f0dd286b232d6fb6be46406f3cb8b52517723baa2c810c233997d1376fe5c3,4,0.9924391889391398,0.5634652490254927,0.3216642832961979
3faa1c96ba6d04abf7166feecd75a11dd7b06e5c13097dc9e78befcb611ae3cf,6,0.8117706515933387,0.2661019937883243,0.8495075961065135
e4d26065549a2b4370628837d6fd58e873efd96e2eb05c722ead84f82b2a655a,2,0.7654812668939428,0.91195718848289,0.9654398410316306
42b1efa53a1447c35a90c6fd81db2f2035fbc7b9e6273db60b7bc1182587fe98,8,0.3694643753083116,0.7030238862632955,0.9561812677523748
067592676abd32cf5fc6d65f227611fa064b29b3be82e743a450d8f5a07ccb0c,12,0.5627587672413508,0.527365904668894,0.6822321460497243
f3cc449e1b2d568673210749d50e36261bb73cb3766b893ccbb1ee8ef2477931,13,0.2203522875461064,0.1830147578456027,0.2425823846154092
550250bf5ef621dc5b111009737729e0540cf1a9ec0e4713055c0580d7377be9,11,0.4914395088916624,0.3210015231350335,0.8178263183437043
0a5c07b5b46531c0886884b25cdadd3df2ffec3eb46a4e408b326fc6d21d3adf,10,0.5676203533235352,0.0548591796947269,0.0609676730457046
4dbb6131199db7c445cb2afd1d81245e7cee4fe62c834f93616973b06ed663bc,14,0.7157841714638224,0.961721538711503,0.9429175048290872
b3e104ff1d449aeeff8ab8360b38d5779cbf185320bd66756feec9d1c67873b9,1,0.6485958736003681,0.4363826049541275,0.3244691585328325
b72e8892979b7b3ff2530487c8b45b6b07a5fbc3b98b24a3ab81f1cf29aada2e,6,0.3915122524643141,0.2905195661290773,0.2948595493982467
a6f6a8d8f8a1c391c601062d6dfc57d1a3b77711c6055967fab4207094499ebd,9,0.60925500458389,0.9795041706500816,0.7392206527077697
af941194bc259277986e18d9858de60ef662a5921bb53183afdb50a03862f444,5,0.827047459055042,0.3909206500688981,0.742266628832805
82d77cecb2a95ea0bc50a09ec73935769fa9aa3ee480d7fd4782a924c9ef6445,2,0.7601189149714078,0.517903187641074,0.7675420289852916
8619ab1d3d6ea2810daa3dc4d524df0c93de55309fad74de0e84de2e99ec41b4,6,0.0428014965871689,0.6302629914478117,0.9253168119375365
cdfba5e89ab8cefb79e44c8f47d5270cc2ab42e7d8ff8377c4f7f5d457799b58,18,0.9957756403444146,0.2022539015335979,0.2579467670880984
d3fb110de00614653e5af14fb9ed1616f3de2300b2a2073f551b4ef7bc54a0f5,4,0.6932373508945375,0.2458600840161697,0.4281236195240144
bab818f0423bf55daba88eb396f1e1e8608ad5cfeb23f089ab623ade4000f939,10,0.3081887493574511,0.1885710671318841,0.6180623738968781
a802ff6fe9274b7ae621a61670d6d8c74d71ddbe901289ae028a2126513bc8c0,8,0.767929633388157,0.7157389584114979,0.7949989816852328
9532ecad6b6f40b0b982fb0461f954434e80c2d0362eb57e7751e1602b81e2bd,14,0.0902731049220797,0.2894384532207757,0.146198747840598
613b3d82487e3df2a0982083e5b6e07043d2e13cfb51289b77b91d1d511d0b53,19,0.1288431504460051,0.8168413934405137,0.9036650538733232
3fafb2c6408a834d4c3341185b7bd4f86e5e73e9ed0b158bc0001e8589d2502b,11,0.1696221345967246,0.6912307190182463,0.456396973462767
d5a22144adab4d26d71ff4a133b17db83eb7cadaa72dcc174774d7d4eef5f01f,14,0.0667451940653752,0.4227888641523292,0.733192856522369
ae8bc8c7da7705d1ee06d22748b5a88296e64c53a803b3dc7ec5fb534712c79d,9,0.9900070121894832,0.9038472562687416,0.100395171489625
1811500732808e47d4cf3c39718b18d2f7465cc1b804132e7a844f823e0916da,12,0.6190780065154867,0.3935713788623827,0.6287458732017371
4afe381625dc087cc20b68ac5d4799543379cc374f499f77833613ef12f6a3b8,8,0.0273326631060814,0.6416054419119923,0.2249218722509707
0abb1f69c236658250ca308489c0d23e6ba5551a07d98421dc734c49ed51b6c4,12,0.8037631679083111,0.9730266841122732,0.1336858417645904
12e56d71f37e67fb5c0569f42d86a6f2e8fe05c545f06e1f211dda789eadd714,6,0.6161863747543451,0.3308976119782731,0.1708634278554929
1b182bc95ede0e4282657d9252383a8a7a3e52b9b823db05105b5523eaab02de,12,0.0005409396951961,0.1257414941150815,0.3123862665439708
bbb892832ac88d489c84188f18964e100fa1e4b756c5a56e50899a353728ac5f,12,0.0419012032530703,0.4617327993729495,0.7716387945924315
def6c6686bb5e1673bf782669231a473d5f78c15ecb8a1bc3f0159c1c9755c8a,8,0.371400647509314,0.6633540856389182,0.473408944948728
3f16f2c111f90b8cc51c25c994a850bd4d7301c2be00faf3884719b8652412ae,3,0.4286718671250557,0.725224798772471,0.4460500365275355
c478f8172083770a98e160c38cd9a07140a52edf4493160cff78f0c176fa2ff5,4,0.6387359550929603,0.6245953587216984,0.951568602468925
5071fa0af0bcab0e882b17de0828a4ecdbf8fd748667ad95a35e45190467a731,1,0.0133240879337365,0.2240351240179295,0.5635148334503791
d9ee803a5ed7ea19a55007afb15a66d2e380d4ac4abe44785dfc801556c44c4b,1,0.8996759626484006,0.3437776438070883,0.9856030747845286
92f281e41a214cb8e330555e11b6b7f4269267b6a2084ea5039822919f2ead30,15,0.0497543314231219,0.1019666008404291,0.6980336947927464
82a60f886ad3b85fabbd6c12070678a7aeb883e9987533901f023a4c2479840a,13,0.6454810043845093,0.6081075145286916,0.1218238326066308
3b0e6ab1759d24040d9cf29168ab8e170d0538899071d65ab5be049c56e52585,10,0.2961805756846224,0.852735744316834,0.8634343195989992
da628a7f7202831f8aaf8a9db94650e8b084257909e9b318adb1ac8030f63516,17,0.1925195277227138,0.8073735499679319,0.5281078006879771
30c53d37f2e9fc0959e29eddf52b5c15a3af5b3426d8afc9863bb610feec1232,19,0.4731369832506383,0.7353285099353482,0.2741761183705894
7a672a238684e9d5f637aaf989ce271ff1ec1fdf817916ecaf1d927d8144e986,11,0.4102888312067582,0.2554924626908854,0.4471075797172393
13df8d26035c25f1a2e5877b18ef2fbac7440e6c653ae20cd67a1b2fac6d5ae9,5,0.9328806426092404,0.9771472525469336,0.9045556743272424
805bd62635c93ec2f911aa695761c43b8924e55538c278bba0cc45916937318b,7,0.7085784913479599,0.2840367732554907,0.2229202994437328
99aecca287abb82041ea42d99293d6a92ad2d0d06d3d039aa7cf6337cce984f7,6,0.0965104075656698,0.8063764507099795,0.7970421357610948
c5c7b05390cae850654f6547d34e99f469444aba7d17362aaf7c6494ded314f3,4,0.190535726736823,0.9541150358775377,0.3181093085302476
0880ab0b868030c7135182a03cbf394bf932b774b64b763e9394b3cb80ca491f,9,0.4910731211371311,0.3146176584131657,0.75303264969776
b2c8753dbed08d0ca082dde7515a9486a4038573b20b19760def78f8f48a38ac,10,0.7928049998247435,0.9327749759572356,0.3968647955374895
0758e94af2ca0daa49fc12d35a5c954676c13464c1073acda635e9610c70b8f4,3,0.9741529934390428,0.5803272529867407,0.553263348553228
a1e54b143070a31d3862dce065415479417a3f90b6f2cd28b56271ee08153ec0,17,0.8113971383891984,0.4480137863669863,0.0833633426440286
7479513413bc2bd75d9e40a1f3e4191015a273a1932a2e594eed8be6ef559b72,16,0.685610077131707,0.9871700477430312,0.7573103839878639
97fa7a53a655216e0e214e85e8a0f85fbc19f062032c995d66b51a753019df4b,7,0.6305925943198022,0.5672890582069376,0.3188591759651014
7769ab4c87572469da983bd95c5fe46517d4bfb696698091f240940d04f6f6b0,2,0.0368829784643185,0.2974796857183515,0.0455934214836915
e016572713c95a04b276e19dc50da9d458b0afa725dcd43a493254fe32753d38,8,0.0237824687759959,0.4816915569356499,0.9483401700879448
314b0933a1ab1a2de4d424b30adee951d5561d3fbccd08ac4e00503897ffd169,6,0.8880657685623166,0.9220905298708756,0.179877247936701
a39747b65eff9a5955424778e5f96b9277473c901ac08474a7b532c0bb02aaa3,14,0.6033315890802657,0.1100783912978465,0.4655202455751234
b7c0b38a18a1e9643a0784af865c41a1ba598f7b352caf98179b647db3d1a490,9,0.7606301862240737,0.1701463539608291,0.3623253485800334
979be485f9d1d27703a31e2bfeaf289f3ce87a1f7efd41c6d7ab766f2e17aa12,1,0.995927483820392,0.5126692348601405,0.4063819894458985
b5f2b499c7cd53dfa80f3d467dbb96155b96a36d3be87df8459ec1428a29f8cc,10,0.9216597342879966,0.6615909947846039,0.5742616704502982
21bd812acdc6cd4267df33da4cdb1f928e262d04950a5ecd9463a3488252118b,19,0.6365879623158116,0.9733552343574734,0.4840900876180531
4501b91d0a02059567317c9804a14765edbed2c1904585a85b1adf62633773e9,18,0.9645700103662704,0.4750666786771403,0.3100765290305282
a8fba61e875ec2c43305c43324f17bde72381c513436a21bc0379b8afe349b2f,1,0.3163138541482247,0.0322864997297963,0.952263216644648
b24fc5947fee8f2398b82476ce7fbc0180e64af1047db088ded60ea2f586a03d,14,0.4141190199735294,0.2990756122221786,0.490977517865297
5142265664a1add47d56fcabac3ffdf869bd5fe77c98645732a1b1dfdfc02b0e,3,0.4099305587344669,0.4817815599650977,0.3562611427180686
4da9c4cf95be645d4b49a651be8017dfa82d7c1e6969ba851a18e3e281915b40,6,0.371193863574198,0.5741495313387024,0.1329377489776882
3f7c409b4f8d5503579bc294eb6fa8ac43f54b58e6503992278fac859f511dd4,6,0.4970414166093704,0.999512344596469,0.2168556646540287
a07fe66a30da12a4f1a07e5c3bbf187dcf7334989409c81cc0b463f0cf6d3d1a,9,0.9695980200591288,0.0169698609828312,0.1502017437516164
59151d81ef5719f414f3656c7a851e883fcf5e0ba31235d7836802e8b1690d2f,10,0.7832618030980222,0.763657441295726,0.8243868902695873
401de2f0bcaf4366f1f957cb59a3e44000ba91f6f8e5ed9742314bab055e1b0b,1,0.3191134934522801,0.4801391870490682,0.9844108135568364
a20636a41e60ba323a39e070b5c2e80ad4ce0f162f9bddce368c666f48c942b5,15,0.7497467574200858,0.8710698936972863,0.7454938169826468
6adb3173254af57cd166d9445f72707653defbe4c6b56e1f15c06af8562430b5,10,0.2327647082951915,0.6002609403644119,0.07596817424299
b671cb3c20920d8919df12a695a1c49500c9753e2701faac3c2f5810dbe5041a,15,0.3516747527777634,0.6375705536480444,0.8417142590135034
e0c60377a451ce96d34ffcd22201b13324c550d64893e89b55c212be2e97e4bd,10,0.5661374929110623,0.1793083896779421,0.5450878753675081
2135b06e53d4db5f29ea988898e41c0858ad96110f0474fe04a930ff17cfe50c,19,0.9121341544607544,0.6918410033953311,0.3703184331775296
176853978fd835e0aa0580b09de65f5a7491efbb637144bf711a81212454648c,8,0.0713848232181924,0.8987382825111986,0.3745433031713148
c1f245555e0b643072a53c2b529b8ba5c2ec37cb9960d431647f2d5649b203d1,16,0.3450961631775329,0.6684998124974687,0.3784218431319088
b0935a041314fa32c9e76e4b4531f909d5a906a75fa3d7bed1a05547e90fcb02,19,0.6201351740844415,0.3277395642543061,0.8168409518419345
c10d017b06ec4bc86e4320c8d8a0f8b04f9b826cf1f70e7b1c17a655e5caa69c,19,0.5865822720016807,0.8263124722718327,0.7251328964504112
bff6f94c8c35eebde79bc48836377e47d6d38f7a7863af5dcd359bd6395113c1,9,0.0900611712582916,0.5716450628032038,0.508646561094585
2ec38054c145e4864b0742aa4196e2d341d017451601ad279b723f56ba9f09bc,9,0.1776361407153355,0.1561125357456705,0.8827949605125329
a066ac030639e8c2b42247ea829df66df102ed4bbe67322aa04e196ebb08b7b8,14,0.1133915424591992,0.643590290669974,0.3192240985583562
19f337a3374afe8658d5f175019070e9c2611383619c7b733ce911855dbd392a,2,0.0436013410302089,0.8322428501874369,0.2507839596120786
88cdbf680a8ee4f2203540723a6b744213e44df851f5a037199e2fbf134d1892,17,0.0630355707139861,0.997937310176466,0.5044454565995233
34d2341f4536e05120a5abfb17c331d76a2c890b4de32af2185a8e961ad55bb5,12,0.7137507177428076,0.7833242336408854,0.8211131699783679
594996e0a1d008a67b9d65bb38be0c4a272fe83d7f346da7eb18432c0280372a,16,0.4209218654530718,0.0411244296717108,0.8734811186094581
3b676b5746a1493deb12135efe481b5700e3c711cab48168308f6d1e67e4d5f6,8,0.3258988794773078,0.2677785304028928,0.2475997872981175
28a1d744bb19aa8c83e14db7e97f15c33352db60a9f6aa9f6221bb75b9bad807,12,0.1127356528861608,0.21787956648057,0.6677906209868719
26779f7e862b947ba51d0ef0a65e7595e9f3a8f99c4dcc3820ff1bdec2dd2659,9,0.9278772397355508,0.0723247197814345,0.9857927003665312
22b07ec97691b890dd353e96330682a8feb117083e6672fca31944d1603eb492,12,0.853289649758863,0.3064090527430405,0.2446844755717239
140e006508935adacc9d6eb04f010b1b9fb602cbcc2b1ca40a603ca788ad964b,13,0.0832907705597477,0.7365418473698638,0.1113430536383673
34c6c75ab677189d546e42c69f648742014aabbbf3ecdcd8678bb061819d2ec9,9,0.3184002732219575,0.3245862635820984,0.6833631126883725
2e6b65345c584feadac0d43c257643e3ebfbe3034586f6eb871aca877617bab3,18,0.6589918685409524,0.7860707673703634,0.2276483284121272
080327a80d01b9a8ba9488056f8711ccd857ea58117a5c1f030cdb16835ff922,16,0.4869464248726393,0.8406587428550558,0.1455194198090811
e8d3336c0000ce49ba3a795244fd062f8918d28ef81b39eab8f3209ffc85e1bf,1,0.9586262798039892,0.0594227681805876,0.1050154979122681
d0a57e4d09f01d39420e7c3e235c0f24de9b83e26a9629e9e37df8a30ba42fd3,8,0.8745651450884033,0.155477397167129,0.0818953046960386
ada0e70bc69cbfef182026ce978984e24af54f23dacddfc6102627ec50a0e80e,19,0.1174965847421931,0.3769459470680144,0.4264005366864233
bdb3870ce1e071dfbc2e9a49d8f61ffb76d09bf1f6703aa5bb6ebc5560ba2e7f,13,0.435725745898704,0.941212214381054,0.627182889977659
c2ce843a9e627aa6551f700697c3f8ffe777b92bf9f677690f9c393c45b2cc68,8,0.54098574974998,0.6275038450764266,0.409547198036861
fc244c7ce39a232bf27178674654fca23aef3e88ce2db5a533cfeb79212bd215,8,0.6360177075276102,0.6324973060772706,0.4362149439130764
472afcc8c7747dd23d67b0ae47d956b1d78ec5b8320f31995304f1dcebd84a2e,9,0.9237710296314852,0.0284277957220678,0.422987464055051
105591cf69882805426485d6efab2b0e836728716c9141d289a4cd195fd1f32b,18,0.0241440468456949,0.3812942912379506,0.8027511674530811
d0d0035e896c70f39a5693d4e28140da103cceb99546690fc069ede1d52f81bd,3,0.4913666665022874,0.5878298471709149,0.924294741170414
b873d3b4275ba4ead8bc1f30a704cbc8a8bc1f1c87849a9e04ee60f8f80b00d6,16,0.368871177858977,0.3369790486841184,0.2871465048277447
9c8e58aba3352ed7a943a6595bc40fc533998415fdc52b649fb3f2ff72958f6f,9,0.3199030463796087,0.4350755107361352,0.5619092055777855
f5b8f55cac7466da2a4c313cfae121c17154f7075c434abf9efe82ac53433358,11,0.1691966153954576,0.7631423124190965,0.3599271354472487
01c1efae02cc8f66c185f7e8083eb2d0616cd98a8bbcfa3cf2c247c61968be62,18,0.4557319512103419,0.6385102061976877,0.5079402603505675
6b3d1c18a71e85070b11ede437edad80a292dab9e81c48e380696af5b9fea901,5,0.7067642412485654,0.6639024563082074,0.7601872204190343
9e79b9a608156c41f33240d30d678fe12b4bfae69a75ebc6d1ff06fb006d4558,16,0.10551391540081,0.2545331591163472,0.6198211234837802
93f4cc55844dffa200c974e84d4d3ecd1ee61893d81df3fb333d37c26247e0b8,11,0.4892440754932586,0.3715183189565137,0.7459434192368641
7be83889d940ab6969e51c0eee4e7fad6f8724876751a2e388669aadd74f84ab,6,0.1296054616376359,0.8387146298311585,0.765857165756777
9406bd47172fd40a1cae06d51e263433c9b9137c233c1dd9bcf117d9bc7e40ad,0,0.3550564892447334,0.4344489827462831,0.9148519501230796
ccfed3076eed9e67efe5991dedc2336bced4188790fa7392f6ba8a4514b571cd,9,0.6933879902161975,0.9139423864819058,0.8113899881629293
746dcc45f2271e9eb869edbea7600c5b0e5234270c5061460755620b59e21651,19,0.7781253906330985,0.2467988595835731,0.6083568820390215
1dcb21ae7e05cd42041124dc03900a5d31c8cfe0276bc157236f17de57e5d71d,19,0.5725834128426074,0.949822384472646,0.3347428049240398
ad48411c95a8e3f03a47fe6dc5c0dcafd7ee8bf1885b19596fb3a9ab0d0b8adb,11,0.7503967261317109,0.7085361194008947,0.1315494423219898
7a46adff3367edca9f8f5fd249d4832204f70fa8803a365e0b6bdb86b3f941cd,15,0.0719520380482393,0.1318352424896726,0.7804892215287602
a2b730c741138cfbc422059f406ff29865cd819c20c25f8c47be81e0d0cf7a3c,5,0.8043123990011656,0.1169060177627493,0.5788967004424663
c58e60a4b0b9d1120eabb9da4c16e8920e54a8f03c467e22621ae6925a70d37d,2,0.3199150433169345,0.8781017473090352,0.6795508460824321
3dd2acc6c1cab50d9b969d125ea28c90418a187aede613f32e335b9d00acd69a,19,0.6920414562610676,0.1311426684987179,0.0082162049169355
76eb0db453dd279fb311655d03feae5d2fd880a689d8bc9c3b3dd660b487fb10,7,0.9152270916551962,0.6015159119514619,0.8586842143019148
fc2658261273126df172d78783a9e23258be69838e6bd29b3237391cfe21f0fb,17,0.4667069617827164,0.487275571106023,0.9887908594235224
9bf8f277c0f5367b8112ac11992cd961a65c2c2df9b2c79402f2cc7bd5ee32e2,17,0.0195988442354407,0.0272795450675517,0.9117082776734776
51e02f6c8297db1d60215658b14d741ea9a96ccc7f4f6e4036d8e8f48d6ee3f1,14,0.9254463582768288,0.6895616884698653,0.7068324377148215
ea7fab96f09d44f9b41ad798326139be266901ce914e705e2dfd97cc96abdd85,9,0.0833391392282931,0.448984010022913,0.969304141610459
c814b9687bbb440d998517dc4cabfd548f93cc5267c7f23f944d629daf49bc30,11,0.9738179821712984,0.8054148722552669,0.8197677842347616
634864786865f2a9d561e27bb28ccd897cecb0ef831f7389192ee40842a8cc46,12,0.4117681289190844,0.5595770166689973,0.0623393867849056
9fd4d170f48e8926985adb08bb0e8f43950cf8ba33d870633a3a15c0451e0efc,8,0.9825009105024282,0.0820841927554825,0.229557925812342
ae9849555404db30f5179bc1b3c2cd15350f2b30cbceda20c2b729e3a615742b,19,0.5293949376916137,0.1171059249149969,0.7007002065312313
7622557ba1fe3d2f049c14c90f225fdc187ccedcd1b5bcf1a0caff1632b46cc3,18,0.9483345218546564,0.9913684145490956,0.0013345971194855
b6ab81f414b0d7de779295c1eda73b004ba96a242efd2ca309dc69fcb7362c4d,2,0.0666867000941978,0.4631072580788922,0.392210959266666
b2de4de9d17eb805371bfe26684f9a70c8a8a999be66daaaa066b8349124b180,12,0.4031401425707293,0.6761634938290837,0.6417118920572095
